Date,Rolling_Variance,Rolling_Volatility,Expected_Drag,Naive_Growth,Actual_Growth,Performance_Gap_Pct
2021-10-11,0.03567712939507661,0.18888390454211978,-0.10703138818522984,522.2704954558372,2.3090116345442997,-99.55788970377716
2021-10-12,0.03479626278768538,0.1865375640124138,-0.10438878836305612,516.8248145686337,2.2847645050981233,-99.5579228317423
2021-10-13,0.034846578823065556,0.18667238366471234,-0.10453973646919668,529.3408532832267,2.3395681865978317,-99.55802236459047
2021-10-14,0.035066502770306186,0.18726052112045982,-0.10519950831091857,559.1283173170995,2.4687388299472595,-99.55846649982009
2021-10-15,0.03503451901155315,0.1871751025418529,-0.10510355703465944,569.7637187694426,2.51530998867909,-99.55853454584445
2021-10-18,0.03507232780520569,0.1872760737659931,-0.10521698341561705,587.1260306568839,2.5910981265848347,-99.5586811023034
2021-10-19,0.034806862680337405,0.18656597406906064,-0.10442058804101222,600.5559089263937,2.649822791744709,-99.55877167265214
2021-10-20,0.03481221923623834,0.18658032917818088,-0.10443665770871502,598.2078333142993,2.6393489910193777,-99.55879063361702
2021-10-21,0.034832463877998696,0.18663457310476722,-0.10449739163399609,609.2347798769426,2.687605498497651,-99.5588555369343
2021-10-22,0.03492348228325423,0.18687825524456889,-0.1047704468497627,594.0061095930283,2.619756082926147,-99.55896815864048
2021-10-25,0.03500492160709216,0.1870960224245619,-0.10501476482127649,612.4373941785885,2.700118601939701,-99.55911924588453
2021-10-26,0.034743539957249506,0.1863961908335294,-0.10423061987174852,618.2410477953065,2.7255236022733875,-99.55914871521507
2021-10-27,0.034701801689596315,0.18628419602745777,-0.10410540506878894,622.5563123547522,2.7444006627742206,-99.55917230163584
2021-10-28,0.033162402915275724,0.18210547195313964,-0.09948720874582717,643.5281043895467,2.8357275713080266,-99.5593467399535
2021-10-29,0.03291601451122844,0.18142771153059403,-0.09874804353368533,653.0716154592386,2.877468271843555,-99.55939468142094
2021-11-01,0.03219690353092447,0.1794349562680708,-0.09659071059277341,659.792524779383,2.9068714729790703,-99.55942643121774
2021-11-02,0.03220346561631055,0.17945324075176394,-0.09661039684893166,668.1036699162623,2.9432259155467455,-99.55946568652801
2021-11-03,0.03203664137925922,0.17898782466765503,-0.09610992413777766,689.607772599098,3.036849322472802,-99.55962658149473
2021-11-04,0.030293459684206037,0.17405016427514808,-0.09088037905261812,716.4680542552418,3.153517027520634,-99.55985238856202
2021-11-05,0.029679187556473936,0.17227648579093416,-0.08903756266942181,718.5215240614141,3.1624278220687496,-99.5598701338558
2021-11-08,0.02968586863764245,0.17229587527750762,-0.08905760591292736,715.6051053171059,3.149455167586005,-99.55988922602916
2021-11-09,0.029278812007357068,0.17111052570592222,-0.0878364360220712,700.9291193161159,3.0842991898044483,-99.55996988785203
2021-11-10,0.02916483912485201,0.17077716218760636,-0.08749451737455602,670.4764256791345,2.9481930422629743,-99.56028386243756
2021-11-11,0.028721430785214077,0.1694739826203836,-0.08616429235564223,676.0691308018667,2.9726058649053684,-99.56031036923996
2021-11-12,0.0287709441767326,0.16961999934186006,-0.08631283253019781,697.636562878335,3.066332669991047,-99.56046846837559
2021-11-15,0.02871733696094237,0.16946190415825726,-0.08615201088282712,697.1592823625307,3.0641187971780526,-99.56048511800712
2021-11-16,0.028708885021524796,0.1694369647436025,-0.08612665506457438,712.1592279734087,3.1294630257911034,-99.56056694867289
2021-11-17,0.028689457631253405,0.16937962578555132,-0.08606837289376021,713.2885209122608,3.1343049156743,-99.56058385579153
2021-11-18,0.02869479862930192,0.16939539140514398,-0.08608439588790576,735.6911910616117,3.2316147236995287,-99.56073760798519
2021-11-19,0.028670710162122092,0.16932427517081564,-0.08601213048636627,748.06525279783,3.2855455709472516,-99.5607942544238
2021-11-22,0.028771997317973034,0.1696231037269777,-0.0863159919539191,722.3133230382025,3.1709944932966265,-99.56099459996685
2021-11-23,0.028805151922527056,0.16972080580331644,-0.08641545576758117,712.4815447202354,3.12751558607617,-99.56103907402904
2021-11-24,0.028645702501460077,0.16925041359317286,-0.08593710750438023,719.386985147214,3.157612463312795,-99.56106900340063
2021-11-26,0.029030749720443397,0.17038412402698616,-0.0870922491613302,679.2414546281905,2.9778988514039764,-99.56158464252832
2021-11-29,0.029388122281812392,0.17142964236622674,-0.08816436684543717,724.4321244750145,3.1716711829319113,-99.56218518260349
2021-11-30,0.029640747034458848,0.1721648832789627,-0.08892224110337654,692.9807389865724,3.031810547002729,-99.56249714076664
2021-12-01,0.029832691211702646,0.17272142661436843,-0.08949807363510794,658.2097702689965,2.876954560694827,-99.5629122066178
2021-12-02,0.029870596690629577,0.17283112188095517,-0.08961179007188873,672.5445414909568,2.9390522176267804,-99.5629951570031
2021-12-03,0.03021116849110991,0.17381360272173726,-0.09063350547332973,638.0669477855544,2.7856220872179898,-99.56342792917175
2021-12-06,0.030251026804331345,0.17392822313911951,-0.09075308041299404,653.5288763339779,2.852481509121302,-99.5635263241737
2021-12-07,0.031077246604416374,0.17628739774702099,-0.09323173981324911,714.3653241658089,3.1100709305766965,-99.5646385924165
2021-12-08,0.031083409941255115,0.17630487781469664,-0.09325022982376535,723.9968598619465,3.151698622815472,-99.56468062259049
2021-12-09,0.030768133606061107,0.1754084764373179,-0.09230440081818332,692.5059152663962,3.0124565923264983,-99.5649919335104
2021-12-10,0.030854639544882195,0.1756548876202487,-0.09256391863464658,715.335575946522,3.1105821330100434,-99.56515763543646
2021-12-13,0.03108743746917784,0.17631629949944458,-0.09326231240753352,684.7781811201636,2.9756500948955122,-99.56545781145832
2021-12-14,0.031180607520696853,0.176580314646613,-0.09354182256209057,663.7344676682847,2.8831410665078447,-99.56561829964377
2021-12-15,0.031561502992767,0.1776555740548745,-0.094684508978301,710.1717100118079,3.0802177612750175,-99.56627140762566
2021-12-16,0.032260139484175936,0.1796110784004593,-0.0967804184525278,656.7832434185007,2.842482715730581,-99.56721144392544
2021-12-17,0.03226431052011355,0.17962268932435443,-0.09679293156034063,647.0015436992372,2.7998295599441,-99.56726076047113
2021-12-20,0.03236192047491521,0.17989419244354501,-0.09708576142474562,628.3552720938181,2.7182464761482743,-99.56740293320203
2021-12-21,0.032814868066325394,0.1811487456934919,-0.09844460419897619,671.4948069305887,2.9006493723098203,-99.56803100450341
2021-12-22,0.03293698198328747,0.1814854869770238,-0.09881094594986241,696.328506807046,3.006517998182784,-99.56823281413985
2021-12-23,0.03294172557350427,0.18149855529316003,-0.0988251767205128,712.1964587619808,3.074403334569738,-99.5683208900092
2021-12-27,0.03316934625474178,0.18212453501585607,-0.09950803876422534,748.0951946194476,3.2267215839389496,-99.56867500190529
2021-12-28,0.03312165370014035,0.1819935540071141,-0.09936496110042105,737.7418868290832,3.181735930019389,-99.5687196312392
2021-12-29,0.03312312969287451,0.18199760903065323,-0.09936938907862353,737.4109610163463,3.180188552106083,-99.56873592606719
2021-12-30,0.03313857256955122,0.18204003012950537,-0.09941571770865365,730.8197229491038,3.151557906359461,-99.5687639772991
2021-12-31,0.03318990885937345,0.1821809783138005,-0.09956972657812035,717.2143941788514,3.092400122032896,-99.56883183785325
2022-01-03,0.033031538956785664,0.1817458086360884,-0.09909461687035699,738.1274306822828,3.1815914090412853,-99.5689644800085
2022-01-04,0.033178207435471,0.1821488606482923,-0.099534622306413,709.7766341053615,3.0576706443218318,-99.56920663524295
2022-01-05,0.03396711574497466,0.18430169761826573,-0.10190134723492397,646.3505480299741,2.775751359685817,-99.57055016536366
2022-01-06,0.03342609001901297,0.18282803400740535,-0.1002782700570389,644.9889946506084,2.7697954189685374,-99.57056702642362
2022-01-07,0.03341716908711052,0.18280363532246977,-0.10025150726133156,624.2542023627269,2.679677391899737,-99.57073939081909
2022-01-10,0.03318346619179419,0.18216329540221377,-0.09955039857538259,625.4878504286048,2.684868452986452,-99.57075609843633
